fields,supports,top100,top200,diff
h5Index <= 172.50 AND cit2017 > 73047.50 AND pubTCP2016 > 13.65,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
pub2016 <= 7543.00 AND pubTJP2017 > 43.95 AND citPA2016 <= 16.86,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2016 <= 6535.50 AND citPA2018 > 5.45 AND fwCitImp2018 > 1.84,"['0.14', '0.13']",0.14,0.13,0.010000000000000009
pub2016 > 7543.00 AND acaCol2016 <= 5.25 AND citPA2017 > 9.68,"['0.14', '0.00']",0.14,0.0,0.14
authors2017 <= 7050.50 AND pubTJP2016 > 43.85 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
fwCitImp2017 <= 2.05 AND pub2016 > 7543.00 AND intCol2016 <= 45.55,"['0.14', '0.07']",0.14,0.07,0.07
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND pubPA2018 <= 1.07,"['0.14', '0.07']",0.14,0.07,0.07
pub2017 > 7940.00 AND cit2017 <= 89417.50 AND authors2017 <= 8935.50,"['0.14', '0.01']",0.14,0.01,0.13
cit2017 > 75794.50 AND citPA2018 <= 5.09 AND h5Index <= 184.50,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
pub2018 <= 8184.50 AND pubTJP2018 > 43.25 AND citPP2017 > 10.05,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2017 <= 89417.50,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2018 > 35720.00 AND citPA2017 <= 11.01 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND fwCitImp2016 > 1.76,"['0.14', '0.14']",0.14,0.14,0.0
citPA2016 <= 14.79 AND intCol2017 <= 37.25 AND authors2018 <= 6878.50,"['0.06', '0.14']",0.06,0.14,-0.08000000000000002
pub2017 <= 7940.00 AND fwCitImp2017 > 2.05 AND pubPA2016 > 1.13,"['0.14', '0.04']",0.14,0.04,0.1
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND pubPA2018 <= 1.07,"['0.14', '0.07']",0.14,0.07,0.07
authors2016 <= 6535.50 AND citPA2018 > 5.45 AND fwCitImp2018 > 1.84,"['0.14', '0.13']",0.14,0.13,0.010000000000000009
authors2016 > 6535.50 AND cit2018 <= 43571.50 AND acaCol2018 <= 5.35,"['0.11', '0.14']",0.11,0.14,-0.030000000000000013
pub2018 <= 8184.50 AND pub2018 > 4798.00 AND pubPA2017 > 1.14,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2017 <= 89417.50,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
pubTJP2017 <= 47.65 AND pub2017 > 7647.00 AND acaCol2017 > 5.75,"['0.14', '0.00']",0.14,0.0,0.14
pub2016 <= 7543.00 AND pub2018 > 4798.00 AND pubPA2017 > 1.14,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
authors2017 <= 7050.50 AND h5Index > 91.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
cit2018 <= 35720.00 AND pub2018 > 4798.00 AND pubPA2017 > 1.14,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
cit2016 > 107650.00 AND h5Index <= 196.50 AND pubPA2017 > 1.08,"['0.14', '0.00']",0.14,0.0,0.14
pub2017 <= 7940.00 AND citPA2017 <= 12.63 AND acaCol2018 > 6.75,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
h5Index <= 172.50 AND cit2017 > 73047.50 AND citPA2016 > 6.63,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
cit2018 > 35720.00 AND citPA2017 <= 11.01 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2018 <= 35720.00 AND pubTJP2018 > 42.85 AND fwCitImp2016 > 1.76,"['0.14', '0.14']",0.14,0.14,0.0
cit2017 > 75794.50 AND citPA2018 <= 5.09 AND h5Index <= 184.50,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
authors2016 > 6535.50 AND citPA2016 <= 15.50 AND acaCol2018 <= 5.40,"['0.14', '0.14']",0.14,0.14,0.0
cit2017 <= 75794.50 AND citPA2017 <= 12.36 AND pubTJP2018 > 42.85,"['0.14', '0.12']",0.14,0.12,0.020000000000000018
authors2016 > 6535.50 AND cit2017 <= 89417.50 AND citPA2016 <= 14.94,"['0.13', '0.14']",0.13,0.14,-0.010000000000000009
authors2016 > 6535.50 AND cit2017 <= 89417.50 AND citPA2016 > 14.94,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
pubTJP2016 <= 43.85 AND pub2018 > 4949.00 AND pubPA2016 > 1.16,"['0.14', '0.00']",0.14,0.0,0.14
pubTJP2016 > 43.85 AND cit2017 <= 90293.00 AND pubTJP2017 > 47.65,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
citPP2017 > 10.15 AND authors2016 <= 6347.50 AND citPA2017 > 11.48,"['0.14', '0.07']",0.14,0.07,0.07
authors2017 <= 7050.50 AND h5Index > 91.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND citPP2017 > 6.90,"['0.14', '0.04']",0.14,0.04,0.1
citPP2017 > 10.15 AND cit2016 <= 115449.50 AND fwCitImp2016 <= 2.41,"['0.14', '0.07']",0.14,0.07,0.07
authors2018 <= 6722.50 AND pubTJP2018 <= 42.85 AND pubTCP2017 > 22.05,"['0.00', '0.14']",0.0,0.14,-0.14
authors2018 > 6722.50 AND fwCitImp2016 <= 1.94 AND cit2018 <= 43556.50,"['0.13', '0.14']",0.13,0.14,-0.010000000000000009
authors2017 <= 7050.50 AND pubTJP2016 > 43.85 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2018 > 6722.50 AND cit2018 <= 43571.50 AND acaCol2016 <= 4.90,"['0.10', '0.14']",0.1,0.14,-0.04000000000000001
authors2017 <= 7050.50 AND fwCitImp2017 > 2.05 AND cit2017 <= 59761.50,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
authors2017 > 7050.50 AND citPA2016 <= 15.50 AND intCol2018 > 34.25,"['0.14', '0.13']",0.14,0.13,0.010000000000000009
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND pubPA2018 <= 1.07,"['0.14', '0.07']",0.14,0.07,0.07
pub2018 <= 8184.50 AND citPA2018 > 5.45 AND cit2016 <= 90233.00,"['0.14', '0.13']",0.14,0.13,0.010000000000000009
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND pubPA2017 <= 1.08,"['0.14', '0.07']",0.14,0.07,0.07
cit2017 <= 75794.50 AND pubPA2018 <= 1.26 AND pubTJP2016 > 45.15,"['0.14', '0.10']",0.14,0.1,0.04000000000000001
cit2017 > 75794.50 AND citPA2017 <= 10.76 AND cit2018 > 43571.50,"['0.14', '0.00']",0.14,0.0,0.14
authors2018 > 6722.50 AND cit2018 <= 43571.50 AND acaCol2016 <= 4.90,"['0.10', '0.14']",0.1,0.14,-0.04000000000000001
cit2018 <= 35720.00 AND pubTJP2017 > 43.95 AND citPA2016 <= 16.88,"['0.14', '0.04']",0.14,0.04,0.1
cit2018 <= 35720.00 AND pubTJP2017 > 43.95 AND citPA2016 > 16.88,"['0.12', '0.14']",0.12,0.14,-0.020000000000000018
pubTJP2016 <= 43.85 AND pub2018 > 4949.00 AND pubPA2016 > 1.16,"['0.14', '0.00']",0.14,0.0,0.14
authors2017 > 7050.50 AND citPA2017 <= 9.69 AND cit2017 <= 89417.50,"['0.14', '0.13']",0.14,0.13,0.010000000000000009
pub2016 <= 7543.00 AND pub2018 > 4798.00 AND pubPA2017 > 1.14,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
fwCitImp2017 > 2.05 AND cit2016 <= 118591.50 AND cit2017 <= 59761.50,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
h5Index <= 172.50 AND pubTJP2018 <= 42.85 AND pub2016 > 7543.00,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
h5Index <= 172.50 AND pubTJP2018 <= 42.85 AND cit2016 > 107115.50,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
pub2016 > 7543.00 AND acaCol2018 <= 5.15 AND cit2017 > 90284.00,"['0.14', '0.00']",0.14,0.0,0.14
cit2017 > 75794.50 AND h5Index <= 184.50 AND citPA2018 <= 5.13,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
pub2016 <= 7543.00 AND pubTJP2017 > 43.95 AND citPA2016 <= 16.86,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2016 <= 6535.50 AND citPA2017 > 9.83 AND acaCol2017 <= 4.15,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
pub2016 > 7543.00 AND pubTCP2018 <= 20.45 AND citPA2016 <= 15.50,"['0.14', '0.07']",0.14,0.07,0.07
pub2016 <= 7543.00 AND fwCitImp2017 > 2.05 AND pubPA2016 > 1.13,"['0.14', '0.04']",0.14,0.04,0.1
authors2017 <= 7050.50 AND pubTJP2017 > 47.15 AND authors2016 > 1631.50,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND fwCitImp2016 > 1.76,"['0.14', '0.14']",0.14,0.14,0.0
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND cit2016 > 104057.50,"['0.14', '0.04']",0.14,0.04,0.1
authors2016 <= 6535.50 AND pubTJP2018 <= 43.25 AND h5Index > 145.50,"['0.00', '0.14']",0.0,0.14,-0.14
pub2017 <= 7940.00 AND pub2017 > 3859.00 AND pubPA2016 > 1.19,"['0.14', '0.04']",0.14,0.04,0.1
pub2016 <= 7543.00 AND fwCitImp2017 <= 2.05 AND pubTJP2018 > 42.85,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
pub2016 <= 7543.00 AND fwCitImp2017 > 2.05 AND cit2017 <= 59761.50,"['0.14', '0.05']",0.14,0.05,0.09000000000000001
pub2017 <= 7940.00 AND fwCitImp2017 > 2.05 AND pubPA2016 > 1.13,"['0.14', '0.04']",0.14,0.04,0.1
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND citPP2016 > 10.30,"['0.14', '0.04']",0.14,0.04,0.1
cit2016 <= 107650.00 AND intCol2018 <= 67.70 AND acaCol2018 > 6.75,"['0.14', '0.10']",0.14,0.1,0.04000000000000001
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2017 > 75794.50 AND citPA2016 <= 17.19 AND cit2018 > 43571.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2018 > 35720.00 AND citPA2017 <= 11.01 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2017 > 75794.50 AND citPP2018 <= 4.75 AND cit2018 > 43571.50,"['0.14', '0.00']",0.14,0.0,0.14
authors2017 <= 7050.50 AND pubTJP2016 > 43.85 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND cit2018 <= 43571.50 AND authors2018 <= 9311.50,"['0.14', '0.01']",0.14,0.01,0.13
authors2018 > 6722.50 AND cit2018 <= 43571.50 AND acaCol2017 > 5.75,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
cit2018 > 35720.00 AND citPA2017 <= 11.01 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2016 > 107650.00 AND h5Index <= 196.50 AND pubPA2017 > 1.08,"['0.14', '0.00']",0.14,0.0,0.14
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND citPP2016 > 10.30,"['0.14', '0.04']",0.14,0.04,0.1
authors2018 <= 6722.50 AND intCol2018 <= 67.70 AND fwCitImp2017 > 2.05,"['0.14', '0.09']",0.14,0.09,0.05000000000000002
authors2017 <= 7050.50 AND pubTJP2018 > 43.25 AND pub2018 > 4798.00,"['0.14', '0.02']",0.14,0.02,0.12000000000000001
citPA2017 <= 10.76 AND cit2017 > 89417.50,"['0.14', '0.00']",0.14,0.0,0.14
cit2017 <= 75794.50 AND cit2017 > 33596.00 AND pubPA2016 > 1.19,"['0.15', '0.05']",0.15,0.05,0.09999999999999999
h5Index <= 172.50 AND pub2016 > 4458.00 AND pubPA2017 > 1.14,"['0.15', '0.03']",0.15,0.03,0.12
cit2018 <= 35720.00 AND pubPA2018 <= 1.26 AND pubTJP2018 > 44.00,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPP2017 > 6.90 AND citPA2017 <= 9.68,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND authors2016 <= 8502.50,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND pubPA2016 <= 1.08,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
pubTJP2018 <= 38.70 AND cit2018 <= 41869.00 AND intCol2018 <= 40.75,"['0.09', '0.15']",0.09,0.15,-0.06
pubTCP2018 <= 19.45 AND h5Index > 104.50 AND citPP2018 > 3.90,"['0.05', '0.15']",0.05,0.15,-0.09999999999999999
cit2017 > 75794.50 AND cit2018 <= 43571.50 AND authors2017 <= 8981.50,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubPA2016 <= 1.08,"['0.15', '0.06']",0.15,0.06,0.09
pubTJP2017 <= 47.65 AND cit2017 > 75794.50 AND acaCol2017 > 5.75,"['0.15', '0.00']",0.15,0.0,0.15
cit2017 <= 75794.50 AND pubPA2016 <= 1.29 AND pubTJP2018 > 44.00,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
cit2018 <= 35720.00 AND pub2018 > 4798.00 AND authors2018 <= 4988.50,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND intCol2018 > 53.20,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
pub2016 > 7543.00 AND acaCol2017 <= 5.35 AND cit2018 > 43791.50,"['0.15', '0.00']",0.15,0.0,0.15
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubPA2018 <= 1.07,"['0.15', '0.06']",0.15,0.06,0.09
cit2018 > 35720.00 AND pubTJP2017 <= 47.65 AND acaCol2017 > 5.75,"['0.15', '0.00']",0.15,0.0,0.15
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
authors2018 <= 6722.50 AND pubTJP2016 <= 43.85 AND pub2018 > 4949.00,"['0.11', '0.15']",0.11,0.15,-0.039999999999999994
pub2018 > 8184.50 AND citPA2017 <= 9.68 AND citPA2018 <= 4.53,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2016 > 107650.00 AND pubPA2018 <= 1.07 AND cit2016 <= 143080.00,"['0.15', '0.06']",0.15,0.06,0.09
cit2018 <= 35720.00 AND pubTJP2018 > 42.85 AND citPA2016 > 15.36,"['0.15', '0.14']",0.15,0.14,0.009999999999999981
authors2017 <= 7050.50 AND pubTJP2016 > 43.85 AND acaCol2018 <= 6.60,"['0.12', '0.15']",0.12,0.15,-0.03
cit2017 <= 75794.50 AND pubPA2018 <= 1.26 AND pubTJP2018 > 44.00,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
pub2017 <= 7940.00 AND pubTJP2017 > 43.95 AND citPA2016 <= 16.86,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2016 <= 107650.00 AND pubPA2017 <= 1.33 AND pubTJP2016 > 45.45,"['0.15', '0.09']",0.15,0.09,0.06
pub2018 <= 8184.50 AND pubTJP2018 > 43.25 AND fwCitImp2016 > 1.76,"['0.15', '0.13']",0.15,0.13,0.01999999999999999
authors2017 <= 7050.50 AND pubTJP2016 > 43.85 AND pubTJP2017 <= 47.15,"['0.10', '0.15']",0.1,0.15,-0.04999999999999999
authors2017 > 7050.50 AND citPA2016 <= 15.50 AND cit2017 <= 89417.50,"['0.15', '0.13']",0.15,0.13,0.01999999999999999
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND citPA2016 > 15.36,"['0.15', '0.14']",0.15,0.14,0.009999999999999981
pub2018 <= 8184.50 AND citPA2017 > 12.26 AND pub2016 > 2564.00,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND citPA2016 > 15.36,"['0.15', '0.14']",0.15,0.14,0.009999999999999981
authors2017 <= 7050.50 AND pubTJP2018 <= 43.25 AND h5Index > 145.50,"['0.00', '0.15']",0.0,0.15,-0.15
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND authors2016 <= 8502.50,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
cit2018 > 35720.00 AND acaCol2017 <= 5.75 AND cit2016 <= 145551.00,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND intCol2018 <= 58.70,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2017 <= 75794.50 AND pubTJP2018 > 42.85 AND fwCitImp2016 > 1.76,"['0.14', '0.15']",0.14,0.15,-0.009999999999999981
pub2018 <= 8184.50 AND citPA2017 > 12.26 AND fwCitImp2016 <= 2.41,"['0.15', '0.03']",0.15,0.03,0.12
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND intCol2018 > 53.20,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
cit2018 <= 35720.00 AND pubTJP2017 > 43.95 AND pubTJP2017 <= 47.15,"['0.13', '0.15']",0.13,0.15,-0.01999999999999999
cit2018 > 35720.00 AND acaCol2016 <= 6.15 AND citPA2017 > 11.24,"['0.15', '0.00']",0.15,0.0,0.15
h5Index <= 172.50 AND cit2016 > 107115.50 AND fwCitImp2018 <= 1.96,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
cit2018 > 35720.00 AND acaCol2017 <= 5.75 AND cit2016 <= 145551.00,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubPA2018 <= 1.07,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2018 <= 43571.50,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
cit2018 <= 35720.00 AND pubTJP2018 > 42.85 AND citPA2016 > 15.36,"['0.15', '0.14']",0.15,0.14,0.009999999999999981
authors2016 <= 6535.50 AND pubTJP2016 > 43.85 AND pubTJP2017 <= 47.15,"['0.10', '0.15']",0.1,0.15,-0.04999999999999999
cit2018 > 35720.00 AND fwCitImp2017 <= 2.01 AND pubPA2016 <= 1.08,"['0.15', '0.06']",0.15,0.06,0.09
authors2016 > 6535.50 AND cit2018 <= 43571.50 AND acaCol2017 <= 5.75,"['0.13', '0.15']",0.13,0.15,-0.01999999999999999
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
authors2017 <= 7050.50 AND citPA2017 > 12.26 AND citPA2018 > 5.03,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
authors2017 > 7050.50 AND pub2016 <= 8812.00 AND fwCitImp2018 <= 2.00,"['0.15', '0.12']",0.15,0.12,0.03
pub2018 > 8184.50 AND citPA2017 <= 9.68 AND citPP2017 > 6.90,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
authors2016 > 6535.50 AND cit2017 <= 89417.50 AND acaCol2018 > 5.35,"['0.15', '0.02']",0.15,0.02,0.13
h5Index > 172.50 AND citPA2016 <= 17.89 AND cit2016 > 115133.00,"['0.15', '0.02']",0.15,0.02,0.13
cit2017 <= 75794.50 AND pubPA2016 <= 1.29 AND pubTJP2016 > 45.15,"['0.15', '0.11']",0.15,0.11,0.039999999999999994
pub2016 <= 7543.00 AND citPA2017 <= 9.83 AND pub2017 > 5143.00,"['0.10', '0.15']",0.1,0.15,-0.04999999999999999
cit2016 > 107650.00 AND pubPA2016 <= 1.08 AND h5Index > 196.50,"['0.15', '0.00']",0.15,0.0,0.15
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND intCol2016 > 49.70,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
pub2017 > 7940.00 AND cit2017 <= 89417.50 AND authors2018 <= 9311.50,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
cit2018 > 35720.00 AND pub2016 > 7472.50 AND cit2018 <= 43571.50,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
fwCitImp2017 <= 2.05 AND authors2016 <= 6222.50 AND pub2018 > 4954.50,"['0.11', '0.15']",0.11,0.15,-0.039999999999999994
authors2017 <= 7050.50 AND pubTJP2016 > 43.85 AND pubTJP2017 <= 47.15,"['0.10', '0.15']",0.1,0.15,-0.04999999999999999
pubTCP2018 <= 19.45 AND cit2016 > 49470.50 AND fwCitImp2016 > 1.55,"['0.08', '0.15']",0.08,0.15,-0.06999999999999999
pubTCP2018 > 19.45 AND cit2016 <= 117378.00 AND pubPA2017 <= 1.04,"['0.04', '0.15']",0.04,0.15,-0.10999999999999999
pubTJP2017 <= 47.65 AND pub2018 > 8205.00 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2016 <= 7543.00 AND h5Index > 91.50 AND pubPA2017 > 1.20,"['0.15', '0.08']",0.15,0.08,0.06999999999999999
pubTJP2017 <= 47.65 AND pub2018 > 8205.00 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2018 <= 43571.50,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
citPA2016 <= 14.79 AND intCol2017 <= 37.25 AND authors2018 > 6878.50,"['0.15', '0.03']",0.15,0.03,0.12
citPA2016 > 14.79 AND authors2017 > 6980.50 AND cit2017 <= 90284.00,"['0.15', '0.03']",0.15,0.03,0.12
authors2017 <= 7050.50 AND citPA2017 > 12.26 AND pub2017 > 2628.00,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
authors2017 > 7050.50 AND citPP2018 <= 4.95 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
pubTJP2017 <= 47.65 AND authors2017 > 7050.50 AND h5Index > 184.50,"['0.15', '0.00']",0.15,0.0,0.15
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubPA2017 <= 1.08,"['0.15', '0.06']",0.15,0.06,0.09
pub2016 > 7543.00 AND acaCol2017 <= 5.35 AND cit2018 > 43791.50,"['0.15', '0.00']",0.15,0.0,0.15
authors2018 > 6722.50 AND citPA2018 <= 5.33 AND authors2016 > 9548.00,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
authors2017 <= 7050.50 AND pubTJP2018 > 43.25 AND fwCitImp2016 > 1.76,"['0.15', '0.12']",0.15,0.12,0.03
cit2017 <= 75794.50 AND pubTJP2018 > 42.85 AND fwCitImp2016 > 1.76,"['0.14', '0.15']",0.14,0.15,-0.009999999999999981
cit2018 > 35720.00 AND acaCol2017 <= 5.75 AND cit2016 <= 145551.00,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
citPA2016 > 14.79 AND authors2017 > 6980.50 AND cit2017 <= 90284.00,"['0.15', '0.03']",0.15,0.03,0.12
cit2018 > 35720.00 AND cit2016 <= 143080.00 AND pubPA2016 <= 1.08,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
authors2016 > 6535.50 AND cit2018 <= 43571.50 AND acaCol2018 > 5.35,"['0.15', '0.02']",0.15,0.02,0.13
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND intCol2018 <= 58.70,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2018 <= 35720.00 AND pubPA2016 <= 1.29 AND pubTJP2018 > 44.00,"['0.15', '0.07']",0.15,0.07,0.07999999999999999
pub2018 <= 8184.50 AND pubTJP2018 > 43.25 AND fwCitImp2016 > 1.76,"['0.15', '0.13']",0.15,0.13,0.01999999999999999
pub2016 > 7543.00 AND acaCol2018 <= 5.15 AND cit2018 > 43791.50,"['0.15', '0.00']",0.15,0.0,0.15
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2018 <= 43571.50,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 > 107650.00 AND citPA2016 <= 17.89 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
pub2018 > 8184.50 AND citPA2017 <= 9.68 AND citPP2017 > 6.90,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubPA2017 <= 1.08,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND pubTJP2018 > 43.25 AND fwCitImp2016 > 1.76,"['0.15', '0.13']",0.15,0.13,0.01999999999999999
cit2017 <= 75794.50 AND pubTJP2018 > 42.85 AND citPA2016 > 15.36,"['0.15', '0.15']",0.15,0.15,0.0
pubTJP2018 > 38.70 AND cit2017 > 76606.00 AND fwCitImp2017 <= 2.01,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
cit2016 > 107650.00 AND citPA2018 <= 5.33 AND cit2017 <= 89417.50,"['0.15', '0.06']",0.15,0.06,0.09
cit2016 <= 107650.00 AND acaCol2018 <= 6.75 AND pubTJP2017 > 43.95,"['0.15', '0.14']",0.15,0.14,0.009999999999999981
h5Index <= 172.50 AND cit2016 > 107115.50 AND fwCitImp2018 <= 1.96,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
authors2017 <= 7050.50 AND pubTJP2018 > 43.25 AND fwCitImp2016 > 1.76,"['0.15', '0.12']",0.15,0.12,0.03
pubTJP2017 <= 47.65 AND pub2017 > 7647.00 AND cit2016 > 143080.00,"['0.15', '0.00']",0.15,0.0,0.15
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND citPA2016 > 15.36,"['0.15', '0.14']",0.15,0.14,0.009999999999999981
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubPA2016 <= 1.08,"['0.15', '0.06']",0.15,0.06,0.09
authors2016 > 6535.50 AND citPP2018 <= 4.95 AND cit2018 > 43571.50,"['0.15', '0.00']",0.15,0.0,0.15
pubTJP2017 <= 47.65 AND fwCitImp2017 <= 2.05 AND h5Index > 167.50,"['0.15', '0.04']",0.15,0.04,0.10999999999999999
citPA2016 > 14.79 AND pub2018 > 7048.00 AND citPA2018 <= 5.09,"['0.15', '0.03']",0.15,0.03,0.12
h5Index <= 172.50 AND cit2016 > 107115.50 AND fwCitImp2018 <= 1.96,"['0.15', '0.01']",0.15,0.01,0.13999999999999999
authors2018 > 6722.50 AND cit2017 <= 89417.50 AND citPA2016 <= 14.94,"['0.13', '0.15']",0.13,0.15,-0.01999999999999999
